username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
jhanbulalaque,jhanine bulalaque,90082762,618633775837134848,/jhanbulalaque/status/618633775837134848,2015-07-08 04:12:40,1436328760,0,1,0,0,,,,"Been awake for almost 72 hours already! Loaded with 2 shots of espresso! 
Kaya pa #kharlene?#typhoon #flood #manila pic.twitter.com/qIQijjpOEI","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Been awake for almost 72 hours already! Loaded with 2 shots of espresso! 
Kaya pa <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/kharlene?src=hash""><s>#</s><b>kharlene</b></a>?<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/typhoon?src=hash""><s>#</s><b>typhoon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manila?src=hash""><s>#</s><b><strong>manila</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/qIQijjpOEI"">pic.twitter.com/qIQijjpOEI</a></p>"
DisaWorldNews,Disaster World News,2585523085,617902981430816768,/DisaWorldNews/status/617902981430816768,2015-07-06 03:48:45,1436154525,0,0,0,0,,,,"Rainfall, flood warnings up in Manila, Southern Luzon - GMA News http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE26vOKDBUHo8Iy_IzXqztgJeQdCA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52778892902779&ei=kPqZVYDuBcHsmAK_wqL4CQ&url=http://www.gmanetwork.com/news/story/516650/weather/rainfall-flood-warnings-up-in-manila-southern-luzon … #Flood","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rainfall, flood warnings up in <strong>Manila</strong>, Southern Luzon - GMA News <a class=""twitter-timeline-link"" data-expanded-url=""http://news.google.com/news/url?sa=t&amp;fd=R&amp;ct2=us&amp;usg=AFQjCNE26vOKDBUHo8Iy_IzXqztgJeQdCA&amp;clid=c3a7d30bb8a4878e06b80cf16b898331&amp;cid=52778892902779&amp;ei=kPqZVYDuBcHsmAK_wqL4CQ&amp;url=http://www.gmanetwork.com/news/story/516650/weather/rainfall-flood-warnings-up-in-manila-southern-luzon"" dir=""ltr"" href=""http://t.co/3nPeDG4leQ"" rel=""nofollow noopener"" target=""_blank"" title=""http://news.google.com/news/url?sa=t&amp;fd=R&amp;ct2=us&amp;usg=AFQjCNE26vOKDBUHo8Iy_IzXqztgJeQdCA&amp;clid=c3a7d30bb8a4878e06b80cf16b898331&amp;cid=52778892902779&amp;ei=kPqZVYDuBcHsmAK_wqL4CQ&amp;url=http://www.gmanetwork.com/news/story/516650/weather/rainfall-flood-warnings-up-in-manila-southern-luzon""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">news.google.com/news/url?sa=t&amp;</span><span class=""invisible"">fd=R&amp;ct2=us&amp;usg=AFQjCNE26vOKDBUHo8Iy_IzXqztgJeQdCA&amp;clid=c3a7d30bb8a4878e06b80cf16b898331&amp;cid=52778892902779&amp;ei=kPqZVYDuBcHsmAK_wqL4CQ&amp;url=http://www.gmanetwork.com/news/story/516650/weather/rainfall-flood-warnings-up-in-manila-southern-luzon</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood?src=hash""><s>#</s><b><strong>Flood</strong></b></a></p>"
ukfloodtweets,UK Flood Tweets,2337955724,617898291091472386,/ukfloodtweets/status/617898291091472386,2015-07-06 03:30:07,1436153407,0,0,0,0,,,,"#floods #ukfloods - Rainfall, flood warnings up in Manila, Southern Luzon - GMA News: GMA NewsRain... http://bit.ly/1UqcAVu  - #flooding","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/floods?src=hash""><s>#</s><b>floods</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ukfloods?src=hash""><s>#</s><b>ukfloods</b></a> - Rainfall, flood warnings up in <strong>Manila</strong>, Southern Luzon - GMA News: GMA NewsRain... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1UqcAVu"" dir=""ltr"" href=""http://t.co/yZmWP7H3a8"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1UqcAVu""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1UqcAVu</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> - <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a></p>"
GlobalFloodNews,GlobalFloodSystem,1536412436,617370146160553985,/GlobalFloodNews/status/617370146160553985,2015-07-04 16:31:27,1436027487,0,0,0,0,,,,"#flood #disaster Rains, floods kill 6 - The Manila Times: The Manila TimesRains, floods kill 6The Manila Times... http://bit.ly/1fbaXLw ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/disaster?src=hash""><s>#</s><b>disaster</b></a> Rains, floods kill 6 - The <strong>Manila</strong> Times: The <strong>Manila</strong> TimesRains, floods kill 6The <strong>Manila</strong> Times... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1fbaXLw"" dir=""ltr"" href=""http://t.co/hmTWzBooFV"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1fbaXLw""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1fbaXLw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
mbernad,Melba Bernad,34203939,617166755161616384,/mbernad/status/617166755161616384,2015-07-04 03:03:15,1435978995,0,0,0,0,,,,#EgayPH #Flooding Metro Manila https://instagram.com/p/4ssz7Gje_q/ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EgayPH?src=hash""><s>#</s><b>EgayPH</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flooding?src=hash""><s>#</s><b><strong>Flooding</strong></b></a> Metro <strong>Manila</strong> <a class=""twitter-timeline-link"" data-expanded-url=""https://instagram.com/p/4ssz7Gje_q/"" dir=""ltr"" href=""https://t.co/9MnEE66xk1"" rel=""nofollow noopener"" target=""_blank"" title=""https://instagram.com/p/4ssz7Gje_q/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">instagram.com/p/4ssz7Gje_q/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
Althone,Althone Borja,745457390,616350019738734592,/Althone/status/616350019738734592,2015-07-01 20:57:50,1435784270,0,0,0,0,,,,Ive never ever experienced so many floods in 1 night. What's wrong with you Metro Manila!? #EDSA #QuezonCity #Makati #Manila #Flood,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Ive never ever experienced so many floods in 1 night. What's wrong with you Metro <strong>Manila</strong>!? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EDSA?src=hash""><s>#</s><b>EDSA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/QuezonCity?src=hash""><s>#</s><b>QuezonCity</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Makati?src=hash""><s>#</s><b>Makati</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood?src=hash""><s>#</s><b><strong>Flood</strong></b></a></p>"
climatehawk1,climatehawk1,350509998,616056397847920640,/climatehawk1/status/616056397847920640,2015-07-01 01:31:05,1435714265,0,5,2,0,,,,Will Filipinos have to abandon Manila to #climate change? - video http://gu.com/p/4a7qb/stw  #globalwarming #agw #flood #divest,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">Will Filipinos have to abandon <strong>Manila</strong> to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/climate?src=hash""><s>#</s><b>climate</b></a> change? - video <a class=""twitter-timeline-link"" data-expanded-url=""http://gu.com/p/4a7qb/stw"" dir=""ltr"" href=""http://t.co/PXVWZzYial"" rel=""nofollow noopener"" target=""_blank"" title=""http://gu.com/p/4a7qb/stw""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">gu.com/p/4a7qb/stw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/globalwarming?src=hash""><s>#</s><b>globalwarming</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/agw?src=hash""><s>#</s><b>agw</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/divest?src=hash""><s>#</s><b>divest</b></a></p>"
brgy,fernando,61782598,615637007637725185,/brgy/status/615637007637725185,2015-06-29 21:44:35,1435614275,0,0,0,0,,,,@DPWHph #flood control smart tunnel is what metro manila need for flood control http://youtu.be/-bfIdGo_SSI ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2511681206"" dir=""ltr"" href=""/DPWHph""><s>@</s><b>DPWHph</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> control smart tunnel is what metro <strong>manila</strong> need for flood control <a class=""twitter-timeline-link"" data-expanded-url=""http://youtu.be/-bfIdGo_SSI"" dir=""ltr"" href=""http://t.co/2ZcFsilYIf"" rel=""nofollow noopener"" target=""_blank"" title=""http://youtu.be/-bfIdGo_SSI""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">youtu.be/-bfIdGo_SSI</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
EnviroEdgeNews,EnviroEdgeNews,171828737,615622222552637441,/EnviroEdgeNews/status/615622222552637441,2015-06-29 20:45:50,1435610750,0,1,0,0,,,,"Will Filipinos have to abandon Manila to #climatechange? - video, @guardian http://bit.ly/1GLryMo  #climate #weather #flooding","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Will Filipinos have to abandon <strong>Manila</strong> to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/climatechange?src=hash""><s>#</s><b>climatechange</b></a>? - video, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""87818409"" dir=""ltr"" href=""/guardian""><s>@</s><b>guardian</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1GLryMo"" dir=""ltr"" href=""http://t.co/t83IlXlfKN"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1GLryMo""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1GLryMo</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/climate?src=hash""><s>#</s><b>climate</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/weather?src=hash""><s>#</s><b>weather</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a></p>"
msnph,MSN Philippines,1261610970,613156945839566848,/msnph/status/613156945839566848,2015-06-23 01:29:42,1435022982,0,0,0,0,,,,PAGASA: Flash flood alert in Metro Manila and nearby provinces http://www.msn.com/en-ph/news/national/pagasa-raises-flash-flood-alert-in-metro-manila-nearby-provinces/ar-AAbYgGJ?li=AA59FW … #flooding #Metro #weatherpic.twitter.com/z6LiYLiYtA,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">PAGASA: Flash flood alert in Metro <strong>Manila</strong> and nearby provinces <a class=""twitter-timeline-link"" data-expanded-url=""http://www.msn.com/en-ph/news/national/pagasa-raises-flash-flood-alert-in-metro-manila-nearby-provinces/ar-AAbYgGJ?li=AA59FW"" dir=""ltr"" href=""http://t.co/VY7LzRF2nA"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.msn.com/en-ph/news/national/pagasa-raises-flash-flood-alert-in-metro-manila-nearby-provinces/ar-AAbYgGJ?li=AA59FW""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">msn.com/en-ph/news/nat</span><span class=""invisible"">ional/pagasa-raises-flash-flood-alert-in-metro-manila-nearby-provinces/ar-AAbYgGJ?li=AA59FW</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Metro?src=hash""><s>#</s><b>Metro</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/weather?src=hash""><s>#</s><b>weather</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/z6LiYLiYtA"">pic.twitter.com/z6LiYLiYtA</a></p>"
iamBantay,Bantay ni Juan,53629249,612221931228565504,/iamBantay/status/612221931228565504,2015-06-20 11:34:17,1434800057,0,0,0,0,,,,Attn: #Tomas Morato Restaurants - Dispose your cooking oil properly. #ktnxbye #flood #manila || http://mobile.abs-cbnnews.com/nation/metro-manila/06/19/15/you-wont-believe-whats-causing-tomas-morato-floods/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Attn: <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tomas?src=hash""><s>#</s><b>Tomas</b></a> Morato Restaurants - Dispose your cooking oil properly. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ktnxbye?src=hash""><s>#</s><b>ktnxbye</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manila?src=hash""><s>#</s><b><strong>manila</strong></b></a> || <a class=""twitter-timeline-link"" data-expanded-url=""http://mobile.abs-cbnnews.com/nation/metro-manila/06/19/15/you-wont-believe-whats-causing-tomas-morato-floods/"" dir=""ltr"" href=""http://t.co/wS6JUSeOsS"" rel=""nofollow noopener"" target=""_blank"" title=""http://mobile.abs-cbnnews.com/nation/metro-manila/06/19/15/you-wont-believe-whats-causing-tomas-morato-floods/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">mobile.abs-cbnnews.com/nation/metro-m</span><span class=""invisible"">anila/06/19/15/you-wont-believe-whats-causing-tomas-morato-floods/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
GlobalFloodNews,GlobalFloodSystem,1536412436,611118508395499520,/GlobalFloodNews/status/611118508395499520,2015-06-17 10:29:41,1434536981,0,0,0,0,,,,#flood #disaster Sudden downpour floods Metro Manila streets - GMA News: GMA NewsSudden downpour floods Metro ... http://bit.ly/1R8gwWt ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/disaster?src=hash""><s>#</s><b>disaster</b></a> Sudden downpour floods Metro <strong>Manila</strong> streets - GMA News: GMA NewsSudden downpour floods Metro ... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1R8gwWt"" dir=""ltr"" href=""http://t.co/wx4S0DJTdV"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1R8gwWt""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1R8gwWt</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
qatarday,Qatar Day,208995765,608177261670465536,/qatarday/status/608177261670465536,2015-06-09 07:42:13,1433835733,0,0,0,0,,,,"Downpour Causes Flash Floods in Metro Manila, Nearby Areas #Manila #Flood

A heavy afternoon downpour caused... http://fb.me/2csjay2qV ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Downpour Causes Flash Floods in Metro <strong>Manila</strong>, Nearby Areas <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood?src=hash""><s>#</s><b><strong>Flood</strong></b></a>

A heavy afternoon downpour caused... <a class=""twitter-timeline-link"" data-expanded-url=""http://fb.me/2csjay2qV"" dir=""ltr"" href=""http://t.co/xIXh47iTh7"" rel=""nofollow noopener"" target=""_blank"" title=""http://fb.me/2csjay2qV""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">fb.me/2csjay2qV</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
TanConsulting,Felix Widmer,150115985,607931586206646272,/TanConsulting/status/607931586206646272,2015-06-08 15:25:59,1433777159,0,0,0,0,,,,Heavy downpour submerges parts of Metro #Manila @PhilstarNews https://shar.es/124wJA  via @sharethis #Flood,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Heavy downpour submerges parts of Metro <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""55118669"" dir=""ltr"" href=""/PhilstarNews""><s>@</s><b>PhilstarNews</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://shar.es/124wJA"" dir=""ltr"" href=""https://t.co/MOiWLWLN7n"" rel=""nofollow noopener"" target=""_blank"" title=""https://shar.es/124wJA""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">shar.es/124wJA</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14116807"" dir=""ltr"" href=""/ShareThis""><s>@</s><b>sharethis</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Flood?src=hash""><s>#</s><b><strong>Flood</strong></b></a></p>"
GlobalFloodNews,GlobalFloodSystem,1536412436,607917601625239553,/GlobalFloodNews/status/607917601625239553,2015-06-08 14:30:25,1433773825,1,0,0,0,,,,#flood #disaster LOOK: Metro Manila roads submerged in floods after Monday downpour - GMA News: GMA NewsLOOK: ... http://bit.ly/1JD4aVz ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/disaster?src=hash""><s>#</s><b>disaster</b></a> LOOK: Metro <strong>Manila</strong> roads submerged in floods after Monday downpour - GMA News: GMA NewsLOOK: ... <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/1JD4aVz"" dir=""ltr"" href=""http://t.co/eWtcLMlP9s"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/1JD4aVz""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/1JD4aVz</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
YvetteNesas,yvette katrina nesas,3120117956,604702063189065728,/YvetteNesas/status/604702063189065728,2015-05-30 17:33:01,1433007181,0,0,0,0,,,,EQUINOX UWB113 4351671 on my way home after being stranded in UP Manila reminiscing and catching up with friends. #flooding,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">EQUINOX UWB113 4351671 on my way home after being stranded in UP <strong>Manila</strong> reminiscing and catching up with friends. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a></p>"
MyMagicMike,mikoy,609956338,604693453595738112,/MyMagicMike/status/604693453595738112,2015-05-30 16:58:48,1433005128,0,0,0,0,,,,"Lat time I've heard, sa Megamall ako nanggaling... Hindi sa Guam! #baha #SummerIsOver #monsoon #rain #flood #MANILA","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">Lat time I've heard, sa Megamall ako nanggaling... Hindi sa Guam! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/baha?src=hash""><s>#</s><b>baha</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SummerIsOver?src=hash""><s>#</s><b>SummerIsOver</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/monsoon?src=hash""><s>#</s><b>monsoon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rain?src=hash""><s>#</s><b>rain</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MANILA?src=hash""><s>#</s><b><strong>MANILA</strong></b></a></p>"
luigi_flores,Alan Luigi Flores,81034241,604654244713525248,/luigi_flores/status/604654244713525248,2015-05-30 14:23:00,1432995780,0,0,0,0,,,,Knee-deep #flood at Manila City Hall.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Knee-deep <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> at <strong>Manila</strong> City Hall.</p>"
InqMetro,Inquirer Metro,807134468,604646707171725312,/InqMetro/status/604646707171725312,2015-05-30 13:53:03,1432993983,0,0,1,0,,,,"#FLOOD ALERT: As of 9:03 PM, Pureza EB/WB. Half tire deep. Not passable to light vehicles I @MMDA #Manila","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FLOOD?src=hash""><s>#</s><b><strong>FLOOD</strong></b></a> ALERT: As of 9:03 PM, Pureza EB/WB. Half tire deep. Not passable to light vehicles I <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""171574926"" dir=""ltr"" href=""/MMDA""><s>@</s><b>MMDA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Manila?src=hash""><s>#</s><b><strong>Manila</strong></b></a></p>"
doan1010,Michael Do-an A. Ng,841899630,604642334337138688,/doan1010/status/604642334337138688,2015-05-30 13:35:40,1432992940,0,0,0,0,,,,"Here we go again..... 
15mins of rain = ankle deep already. What more outside binondo. #flood #manila pic.twitter.com/Ty5kDJy9jp","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Here we go again..... 
15mins of rain = ankle deep already. What more outside binondo. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/manila?src=hash""><s>#</s><b><strong>manila</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""http://t.co/Ty5kDJy9jp"">pic.twitter.com/Ty5kDJy9jp</a></p>"
